spectogram,mfcc,transcript,phishing
./phishing_spectogram/530075_normalized_spectrogram.png,./phishing_mfcc/530075_normalized_mfcc.png,"Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1, I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/530077_normalized_spectrogram.png,./phishing_mfcc/530077_normalized_mfcc.png,"Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes, and the purpose of the call we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer press 1. I repeat press 1. Thank you and have a great day. ",1
./phishing_spectogram/530079_normalized_spectrogram.png,./phishing_mfcc/530079_normalized_mfcc.png,"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/530081_normalized_spectrogram.png,./phishing_mfcc/530081_normalized_mfcc.png,"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/530083_normalized_spectrogram.png,./phishing_mfcc/530083_normalized_mfcc.png,"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer press 1. I repeat press 1. Thank you and have a great day. ",1
./phishing_spectogram/530085_normalized_spectrogram.png,./phishing_mfcc/530085_normalized_mfcc.png,"to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/532461_normalized_spectrogram.png,./phishing_mfcc/532461_normalized_mfcc.png,"Hi, this is an automated message from the Disconnection Department of Pacific Gas and Electric, Electricity Company. This call is to inform you that your power will get disconnected in 30 minutes due to a pending balance on the account. If you need to speak with a representative for further information, please press 1. Thank you for choosing Pacific Gas and Electric. Goodbye. ",1
./phishing_spectogram/532475_normalized_spectrogram.png,./phishing_mfcc/532475_normalized_mfcc.png,"You should have received something in the mail about your car's extended warranty. Since we have not gotten a response, we are giving you a final courtesy call before you close out your file. Press 2 to be removed and put on our do not call list. Press 1 to speak with someone about possibly extending or reinstating your car's warranty. Again, press 1 to speak with a warranty specialist. ",1
./phishing_spectogram/535204_normalized_spectrogram.png,./phishing_mfcc/535204_normalized_mfcc.png,with important changes to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ,1
./phishing_spectogram/535208_normalized_spectrogram.png,./phishing_mfcc/535208_normalized_mfcc.png,"You now qualify for 0% interest rate on all your credit card account. This is the limited time offer, and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ",1
./phishing_spectogram/535287_normalized_spectrogram.png,./phishing_mfcc/535287_normalized_mfcc.png,payment history. You now qualify for 0% interest rate on all your credit card account. This is the limited time offer and you must respond immediately. Press 1 now to speak to our co-vocation department and complete the enrollment process. ,1
./phishing_spectogram/537325_normalized_spectrogram.png,./phishing_mfcc/537325_normalized_mfcc.png,Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,1
./phishing_spectogram/537327_normalized_spectrogram.png,./phishing_mfcc/537327_normalized_mfcc.png,Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,1
./phishing_spectogram/537329_normalized_spectrogram.png,./phishing_mfcc/537329_normalized_mfcc.png,"calling you from the Department of Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",1
./phishing_spectogram/537334_normalized_spectrogram.png,./phishing_mfcc/537334_normalized_mfcc.png,"of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",1
./phishing_spectogram/537335_normalized_spectrogram.png,./phishing_mfcc/537335_normalized_mfcc.png,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",1
./phishing_spectogram/537336_normalized_spectrogram.png,./phishing_mfcc/537336_normalized_mfcc.png,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",1
./phishing_spectogram/537337_normalized_spectrogram.png,./phishing_mfcc/537337_normalized_mfcc.png,"calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly call back at the earliest possible on our number before we begin with the legal proceeding. That is 317-631-3613. Thank you. ",1
./phishing_spectogram/537344_normalized_spectrogram.png,./phishing_mfcc/537344_normalized_mfcc.png,"Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",1
./phishing_spectogram/537352_normalized_spectrogram.png,./phishing_mfcc/537352_normalized_mfcc.png,administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,1
./phishing_spectogram/539381_normalized_spectrogram.png,./phishing_mfcc/539381_normalized_mfcc.png,"but unfortunately we missed your answer. In order to connect our legal department, press one. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press one, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. ",1
./phishing_spectogram/539383_normalized_spectrogram.png,./phishing_mfcc/539383_normalized_mfcc.png,"Hello. This message is fully intended for you. We are calling you from the legal department to inform you that due to some suspicious activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1 so that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1 and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. ",1
./phishing_spectogram/539392_normalized_spectrogram.png,./phishing_mfcc/539392_normalized_mfcc.png,"activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1. So that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1, and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. ",1
./phishing_spectogram/539399_normalized_spectrogram.png,./phishing_mfcc/539399_normalized_mfcc.png,"Hello. This message is fully intended for you. We are calling you from the legal department to inform you that due to some suspicious activities related to your name, we are trying to reach you, but unfortunately we missed your answer. In order to connect our legal department, press 1 so that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you, then you will face some legal consequences. To connect now press 1 and you will be automatically connect to the concerned department. By this call, you have been officially notified. Thank you. ",1
./phishing_spectogram/543057_normalized_spectrogram.png,./phishing_mfcc/543057_normalized_mfcc.png,"trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day. ",1
./phishing_spectogram/543058_normalized_spectrogram.png,./phishing_mfcc/543058_normalized_mfcc.png,has been used for some kind of fraudulent activities in the South's border of Texas. So please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ,1
./phishing_spectogram/543063_normalized_spectrogram.png,./phishing_mfcc/543063_normalized_mfcc.png,"Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes and the purpose of the call we are trying to reach you, but you know that your Social Security number has been used for some kind of fraudulent activity in the south border of Texas. So please in order go ahead get more information to speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/543074_normalized_spectrogram.png,./phishing_mfcc/543074_normalized_mfcc.png,My name is officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day. ,1
./phishing_spectogram/543076_normalized_spectrogram.png,./phishing_mfcc/543076_normalized_mfcc.png,name is officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas so please in order go ahead get more information to speak with officer press one I repeat press one thank you and have a great day ,1
./phishing_spectogram/543078_normalized_spectrogram.png,./phishing_mfcc/543078_normalized_mfcc.png,is officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas so please in order go ahead get more information to speak with officer press one I repeat press one thank you and have a great day ,1
./phishing_spectogram/544698_normalized_spectrogram.png,./phishing_mfcc/544698_normalized_mfcc.png,"The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. Press 1 right now. ",1
./phishing_spectogram/544702_normalized_spectrogram.png,./phishing_mfcc/544702_normalized_mfcc.png,"your identity. The court has issued a suspension notice along with warrant against your name. Ignoring this message will be an intentional second attempt. To avoid initial appearance before a magistrate, judge, or grand jury for federal criminal offense, this is the final attempt to reach you. For more information, press 1 and hold for the next available officer. ",1
./phishing_spectogram/544712_normalized_spectrogram.png,./phishing_mfcc/544712_normalized_mfcc.png,your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. That's one right now. ,1
./phishing_spectogram/544713_normalized_spectrogram.png,./phishing_mfcc/544713_normalized_mfcc.png,"species and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt. To avoid initial appearance before a magistrate, judge, or grand jury for federal criminal offense, this is the final attempt to reach you. For more information, press 1 and hold for the next developmental officer. ",1
./phishing_spectogram/544714_normalized_spectrogram.png,./phishing_mfcc/544714_normalized_mfcc.png,"The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. That's one right now. ",1
./phishing_spectogram/544717_normalized_spectrogram.png,./phishing_mfcc/544717_normalized_mfcc.png,under your name for suspicious and fraudulent activities carried on using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. Press 1 right now. ,1
./phishing_spectogram/544724_normalized_spectrogram.png,./phishing_mfcc/544724_normalized_mfcc.png,This is an important call regarding a legal enforcement action been executed under your name for suspicious and fraudulent activities carried on using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. That's one right now. ,1
./phishing_spectogram/544726_normalized_spectrogram.png,./phishing_mfcc/544726_normalized_mfcc.png,"The court has issued a suspension notice along with a warrant against your name. Ignoring this message will an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for federal criminal offense. This is the final attempt to reach you. For more information press 1 and hold for the next available officer. Press 1 right now. ",1
./phishing_spectogram/547582_normalized_spectrogram.png,./phishing_mfcc/547582_normalized_mfcc.png,"How are you doing today? Glad to hear that. Well, DirecTV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/547586_normalized_spectrogram.png,./phishing_mfcc/547586_normalized_mfcc.png,"How are you doing today? Glad to hear that. Well, DirecTV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/547592_normalized_spectrogram.png,./phishing_mfcc/547592_normalized_mfcc.png,"How are you doing today? Glad to hear that. Well, DirecTV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/547597_normalized_spectrogram.png,./phishing_mfcc/547597_normalized_mfcc.png,"Hi there, this is Jessica calling you from AT&T Direct TV. How are you doing today? Glad to hear that. Well, Direct TV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/547607_normalized_spectrogram.png,./phishing_mfcc/547607_normalized_mfcc.png,"Hi there, this is Jessica calling you from AT&T Direct TV. How are you doing today? Glad to hear that. Well, Direct TV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/547611_normalized_spectrogram.png,./phishing_mfcc/547611_normalized_mfcc.png,"Hi there, this is Jessica calling you from AT&T Direct TV. How are you doing today? Glad to hear that. Well, Direct TV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/549476_normalized_spectrogram.png,./phishing_mfcc/549476_normalized_mfcc.png,"for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549483_normalized_spectrogram.png,./phishing_mfcc/549483_normalized_mfcc.png,"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549488_normalized_spectrogram.png,./phishing_mfcc/549488_normalized_mfcc.png,"Hello, this is Amazon. This call is to authorize the payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press one or press two to authorize this order. ",1
./phishing_spectogram/549490_normalized_spectrogram.png,./phishing_mfcc/549490_normalized_mfcc.png,"Using your Amazon account, if you do not authorize this order then press 1 or press 2 to authorize the order. ",1
./phishing_spectogram/549491_normalized_spectrogram.png,./phishing_mfcc/549491_normalized_mfcc.png,"11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549499_normalized_spectrogram.png,./phishing_mfcc/549499_normalized_mfcc.png,"inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549502_normalized_spectrogram.png,./phishing_mfcc/549502_normalized_mfcc.png,"Hello, this is Amazon. This call is to authorize the payment of $999. We would like to inform you that there is an order placed for Apple iPhone 12 Pro using your Amazon account. If you do not authorize this order then press 1 or press 2 to authorize the order. ",1
./phishing_spectogram/549504_normalized_spectrogram.png,./phishing_mfcc/549504_normalized_mfcc.png,"you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549506_normalized_spectrogram.png,./phishing_mfcc/549506_normalized_mfcc.png,"to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/549509_normalized_spectrogram.png,./phishing_mfcc/549509_normalized_mfcc.png,"card which will be dispatched in the next 24 hours. If you have not made any such purchases or transactions, then kindly press 1 to speak Amazon customer service. Thank you. ",1
./phishing_spectogram/550663_normalized_spectrogram.png,./phishing_mfcc/550663_normalized_mfcc.png,"Hello. Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer Press 1, I repeat Press 1. Thank you and have a great day. ",1
./phishing_spectogram/550692_normalized_spectrogram.png,./phishing_mfcc/550692_normalized_mfcc.png,"a disconnection of service today within 30 minutes. Due to non-payment on the account, please press one to speak with a representative. Thank you. Greetings. This is an automated message from the Disconnection Department of DeLarva Power Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes. Due to non-payment on the account, please press one to speak with a representative. Thank you. ",1
./phishing_spectogram/552249_normalized_spectrogram.png,./phishing_mfcc/552249_normalized_mfcc.png,"Hello. I am an artificial intelligent notification bot. The purpose of this call is to make you aware that as a U.S. resident, you are now able to take advantage of alternative federal student loan repayment options and hardship programs. These programs are only for individuals who have less than $160,000 in federal student loan debt. Having debt obligations may cause a hardship when added to your overall monthly bills. Using our automated approval technology, you are now able to obtain enrollment information based on your current situation. ",1
./phishing_spectogram/552282_normalized_spectrogram.png,./phishing_mfcc/552282_normalized_mfcc.png,"Hi, this is Rachel from Dealer Services. Your file just came across my desk, and it looks like your vehicle may be at risk of losing coverage. In order to prevent your extended warranty from expiring, I am giving you a courtesy follow-up call before I close the file. Please press 1 to speak to a specialist now or press 2 to be removed and decline coverage opportunities or call 83330-41447-UST-456. ",1
./phishing_spectogram/552355_normalized_spectrogram.png,./phishing_mfcc/552355_normalized_mfcc.png,"Thank you for choosing Hilton Hotels. We would like to inform you that thanks to the Friends and Family Rewards program, your membership is drawn to receive a complimentary stay. For further details, press 1 now. To be placed on the Do Not Call list, press 2 now. ",1
./phishing_spectogram/552425_normalized_spectrogram.png,./phishing_mfcc/552425_normalized_mfcc.png,"Hello, this is Jacob from Discover Credit Card Department. Discover has made some big changes on your credit card accounts and you are now eligible for a complete debt elimination on all of your credit cards. This is a limited time offer. To get yourself enrolled, please press 1 to speak to a live representative now. ",1
./phishing_spectogram/554982_normalized_spectrogram.png,./phishing_mfcc/554982_normalized_mfcc.png,"Glad to hear that. Well, DirecTV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/554989_normalized_spectrogram.png,./phishing_mfcc/554989_normalized_mfcc.png,"Hi there, this is Jessica calling you from AT&T Direct TV. How are you doing today? Glad to hear that. Well, Direct TV is offering 50% discount to all of its existing customers. Do you have a moment to speak so I can go ahead and apply the discounts on your account? ",1
./phishing_spectogram/557662_normalized_spectrogram.png,./phishing_mfcc/557662_normalized_mfcc.png,"for a refurbishment book pro 12, worth $497, through which your card, attached with your Amazon account, has been charged. If you would like to cancel this order, please press 1, else contact Amazon Fraud Detection Number by calling us back on the number provided. Thanks for your patience. ",1
./phishing_spectogram/557666_normalized_spectrogram.png,./phishing_mfcc/557666_normalized_mfcc.png,"To your customer, thank you for using Amazon. This is a payment confirmation call for your order ID, AMC 284U49, for a refurbishment book Pro 12, worth $497, for which your card, attached with your Amazon account, has been charged. If you would like to cancel this order, please press 1, else contact Amazon fraud detection number by calling us back on the number provided. Thanks for your patience. ",1
./phishing_spectogram/557672_normalized_spectrogram.png,./phishing_mfcc/557672_normalized_mfcc.png,"there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/557673_normalized_spectrogram.png,./phishing_mfcc/557673_normalized_mfcc.png,"inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/557674_normalized_spectrogram.png,./phishing_mfcc/557674_normalized_mfcc.png,"inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",1
./phishing_spectogram/557680_normalized_spectrogram.png,./phishing_mfcc/557680_normalized_mfcc.png,"A pre-authorized purchase of an Apple MacBook Pro and an Apple EarPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1. ",1
./phishing_spectogram/557684_normalized_spectrogram.png,./phishing_mfcc/557684_normalized_mfcc.png,"12 Pro using your Amazon account if you do not authorize this order and to refund your amount press 1, or press 2 to authorize this order. ",1
./phishing_spectogram/557775_normalized_spectrogram.png,./phishing_mfcc/557775_normalized_mfcc.png,"Greetings, this is an automated message from the Disconnection Department of TECO Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. Greetings, this is an automated message from the Disconnection Department of TECO Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. ",1
./phishing_spectogram/557776_normalized_spectrogram.png,./phishing_mfcc/557776_normalized_mfcc.png,please press one to speak with a representative. Thank you. Greetings. This is an automated message from the disconnection department of TECO Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press one to speak with a representative. Thank you. ,1
./phishing_spectogram/559157_normalized_spectrogram.png,./phishing_mfcc/559157_normalized_mfcc.png,"today within 30 minutes. Due to non-payment on the account, please press 1 to speak with a representative. Please press 1. Thank you. Greetings. This is an automated message from the Disconnection Department of Duke Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes. Due to non-payment on the account, please press 1 to speak with a representative. Please press 1. Thank you. ",1
./phishing_spectogram/559158_normalized_spectrogram.png,./phishing_mfcc/559158_normalized_mfcc.png,Greetings. This is an automated message from the Disconnection Department of Duke Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Please press 1. Thank you. ,1
./phishing_spectogram/560646_normalized_spectrogram.png,./phishing_mfcc/560646_normalized_mfcc.png,is officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day. ,1
./phishing_spectogram/560647_normalized_spectrogram.png,./phishing_mfcc/560647_normalized_mfcc.png,"We are trying to reach you to let you know that your social security number is been used for some kind of fraudulent activities in the south border of Texas. So please in order, go ahead, get more information to speak with officer press one. I repeat press one. Thank you and have a great day. ",1
./phishing_spectogram/560654_normalized_spectrogram.png,./phishing_mfcc/560654_normalized_mfcc.png,"Hello, hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes and the purpose of the call, we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead, get more information. To speak with Officer Press 1, I repeat Press 1, thank you and have a great day. ",1
./phishing_spectogram/560656_normalized_spectrogram.png,./phishing_mfcc/560656_normalized_mfcc.png,"Amanda Barnes and the purpose of the call, we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead, get more information to speak with officer press one. I repeat press one. Thank you and have a great day. ",1
./phishing_spectogram/560658_normalized_spectrogram.png,./phishing_mfcc/560658_normalized_mfcc.png,"Hello. Hi, this call is from Social Security Administration Office. My name is Officer Amanda Barnes. And the purpose of the call, we are trying to reach you to let you know that your Social Security number has been used for some kind of fraudulent activities in the south border of Texas. So please, in order, go ahead, get more information. To speak with Officer, press 1. I repeat, press 1. Thank you, and have a great day. ",1
./phishing_spectogram/560659_normalized_spectrogram.png,./phishing_mfcc/560659_normalized_mfcc.png,trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day. ,1
./phishing_spectogram/560665_normalized_spectrogram.png,./phishing_mfcc/560665_normalized_mfcc.png,"to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press 1. I repeat press 1. Thank you and have a great day. ",1
./spectogram/book_00000_chp_0009_reader_06709_17_seg_live_phone_1_spectrogram.png,./mfcc/book_00000_chp_0009_reader_06709_17_seg_live_phone_1_mfcc.png,She sought with concern for what could a silent man of 530 hope when opposed by a very lively warm of 520.,0
./spectogram/book_00000_chp_0009_reader_06709_17_seg_live_phone_600_spectrogram.png,./mfcc/book_00000_chp_0009_reader_06709_17_seg_live_phone_600_mfcc.png,She sought with concern for what could a silent man of 530 hope when opposed by a very lively one of 5 and 20.,0
./spectogram/book_00000_chp_0009_reader_06709_17_seg_live_skype_1_spectrogram.png,./mfcc/book_00000_chp_0009_reader_06709_17_seg_live_skype_1_mfcc.png,She sought with concern for what could a silent man of 530 hope when opposed by a very lively one of 520?,0
./spectogram/book_00000_chp_0009_reader_06709_17_seg_live_skype_600_spectrogram.png,./mfcc/book_00000_chp_0009_reader_06709_17_seg_live_skype_600_mfcc.png,She sought with concern for what could a silent man of five and thirty hope when opposed by a very lively one of five and twenty,0
./spectogram/book_00007_chp_0008_reader_01326_58_seg_live_phone_2_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_58_seg_live_phone_2_mfcc.png,"exertions to be sure what it is. She appeared to be fainting and no attendances would think call. I remember when it was to pass the Academy to catch her right one, which had been ordered by...",0
./spectogram/book_00007_chp_0008_reader_01326_58_seg_live_phone_601_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_58_seg_live_phone_601_mfcc.png,"I remember when it was passed to the decadre of light wine, which had been ordered by",0
./spectogram/book_00007_chp_0008_reader_01326_58_seg_live_skype_2_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_58_seg_live_skype_2_mfcc.png,exertions to be sure of. She appeared to be fainting and no attendance would be called. I remember there was to pause the decanter like one which had been ordered.,0
./spectogram/book_00007_chp_0008_reader_01326_58_seg_live_skype_601_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_58_seg_live_skype_601_mfcc.png,I remember there was deposited in the canter of light wine which had been ordered by,0
./spectogram/book_00007_chp_0008_reader_01326_7_seg_live_phone_3_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_7_seg_live_phone_3_mfcc.png,"parted as a shadow. I was never made aware of rentions in my place to study, saved by the deer in his depression roles.",0
./spectogram/book_00007_chp_0008_reader_01326_7_seg_live_phone_602_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_7_seg_live_phone_602_mfcc.png,"parted as a shadow. I was never made a winner for entry since my son's study, saved by the",0
./spectogram/book_00007_chp_0008_reader_01326_7_seg_live_skype_3_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_7_seg_live_skype_3_mfcc.png,"parted as a shadow. I was never made aware of rentions into my close study, same by the dear music of my house.",0
./spectogram/book_00007_chp_0008_reader_01326_7_seg_live_skype_602_spectrogram.png,./mfcc/book_00007_chp_0008_reader_01326_7_seg_live_skype_602_mfcc.png,"Partied as a shadow, I was never made aware of her entrance into my close study, saved by the dear music of love.",0
./spectogram/book_00028_chp_0015_reader_08897_0_seg_live_phone_4_spectrogram.png,./mfcc/book_00028_chp_0015_reader_08897_0_seg_live_phone_4_mfcc.png,"Section 15 of 420 Fairytale. This is a Libra Box recording, all Libra Box recordings are in public domain. From one explanation, also only clear, please...",0
./spectogram/book_00028_chp_0015_reader_08897_0_seg_live_phone_603_spectrogram.png,./mfcc/book_00028_chp_0015_reader_08897_0_seg_live_phone_603_mfcc.png,"Section 15 of 420,000. This is a Librebox recording. All Librebox recordings are in public domain. For more information, also volunteer, please.",0
./spectogram/book_00028_chp_0015_reader_08897_0_seg_live_skype_4_spectrogram.png,./mfcc/book_00028_chp_0015_reader_08897_0_seg_live_skype_4_mfcc.png,"Section 15 of 420 fairy tales. This is a Libra Vox recording. All Libra Vox recordings are in the public demand. For more information or to volunteer, please...",0
./spectogram/book_00028_chp_0015_reader_08897_0_seg_live_skype_603_spectrogram.png,./mfcc/book_00028_chp_0015_reader_08897_0_seg_live_skype_603_mfcc.png,"Section 50 of 420 failed. This is a Librevox recording. All Librevox recordings are in public demand. For more information or to volunteer, please...",0
